datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement;Geo Point;Geo Shape;gml_id;id_rva_troncon_fcd_v1_1;hierarchie;hierarchie_dv;denomination;insee;sens_circule;vitesse_maxi
2025-11-04T17:24:00+01:00;42135;42;65;68;heavy;2;48.06457163904811, -1.717159594941796;"{""coordinates"": [[-1.720085954643635, 48.061801663909506], [-1.71978477003934, 48.06209495275024], [-1.719581370306054, 48.06228477167232], [-1.719338391336513, 48.06251633652003], [-1.718432371268312, 48.06338016276585], [-1.717447503327873, 48.06432359942434], [-1.716552306073783, 48.06514028598207], [-1.715885595456262, 48.06575578622955], [-1.715235343927692, 48.0663714551619], [-1.714599286289489, 48.066976352867414], [-1.714522607029771, 48.06705234805701], [-1.714232100529438, 48.06734026304169]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4960;4960;Réseau d'appui;Réseau structurant;Route départementale 177;35281;Sens unique;90
2025-11-04T17:24:00+01:00;42206_D;18;50;60;heavy;1;48.08752177597922, -1.694502707331378;"{""coordinates"": [[-1.693866754397654, 48.08859810523637], [-1.694278026467878, 48.08789570151978], [-1.694627168244444, 48.0873115149813], [-1.69497709951372, 48.086724542067735], [-1.695143081492282, 48.08644806412248]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4959;4959;Réseau de distribution principale;Réseau de distribution;Rue de Nantes;35281;;50
2025-11-04T17:24:00+01:00;42238_D;22;15;75;heavy;2;48.09400270729164, -1.6906721658404176;"{""coordinates"": [[-1.690471003132066, 48.094411370241005], [-1.690748946177735, 48.09384491053192], [-1.690748976512051, 48.09384484858774], [-1.690821035930699, 48.093697385944864], [-1.690880876404964, 48.093598169769336]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4961;4961;Réseau de distribution principale;Réseau de distribution;Rue de Nantes;35238;;50
2025-11-04T17:24:00+01:00;42257;90;6;0;unknown;0;48.063882414101926, -1.6995835201223806;"{""coordinates"": [[-1.698985036645228, 48.064531048709576], [-1.699038397240405, 48.064407747561525], [-1.69906733533376, 48.064345293649296], [-1.699103936221496, 48.06426813663061], [-1.699132563328492, 48.064209872907], [-1.699158371859722, 48.06415868725933], [-1.699190194931562, 48.06409750748265], [-1.699204370845505, 48.06406982524719], [-1.699221362051114, 48.06404279647938], [-1.699228938947867, 48.06403039829114], [-1.699243738628911, 48.06400853415534], [-1.699267151148979, 48.063978814236116], [-1.699286249635662, 48.06395635702885], [-1.699301035441935, 48.06394116248103], [-1.699318503754658, 48.06392334683198], [-1.699334957859655, 48.063908064207055], [-1.699350384748323, 48.06389579182015], [-1.699374160196369, 48.063876895440295], [-1.699391068238207, 48.063864531817124], [-1.699416272914248, 48.06384766119966], [-1.699432712054439, 48.06383698378441], [-1.699459306777248, 48.06382172332246], [-1.699481829489114, 48.06380954719739], [-1.699506792138962, 48.06379685494131], [-1.699545044502292, 48.06377986681453], [-1.699583216172581, 48.06376578711746], [-1.699607651210272, 48.06375701547688], [-1.699634167522344, 48.06374861644103], [-1.699662680718823, 48.06373967794461], [-1.699688678509106, 48.06373188852655], [-1.699713839398951, 48.063724784836126], [-1.699744505658551, 48.0637166827592], [-1.699777825210705, 48.06370698260388], [-1.699796652641075, 48.0637020438374], [-1.699828188920341, 48.06369325104311], [-1.699894244281911, 48.06367429086202], [-1.699935429330314, 48.06366218551039], [-1.699986919598114, 48.063647156157785], [-1.700016201970312, 48.06363743908711], [-1.700040660686599, 48.06362953413845], [-1.700069787511445, 48.063619245812994], [-1.700090025982133, 48.063611674822596], [-1.700110447506158, 48.06360375211875], [-1.700139279031556, 48.06359256845005], [-1.70016075038318, 48.063582519440644], [-1.700186370620342, 48.063570216427074], [-1.700207728482404, 48.06355892132598], [-1.700234942927603, 48.06354363531172], [-1.70025320297569, 48.06353246695401], [-1.700278407208335, 48.06351559614653], [-1.700293645067985, 48.06350538495799], [-1.700317495531589, 48.06348731790656], [-1.700346077262048, 48.06346655760666], [-1.700378195640429, 48.063441278649286]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4444;4444;Réseau de distribution principale;Réseau de distribution;Inconnu Voie non dénommée;35281;Sens unique;90
2025-11-04T17:24:00+01:00;42273_D;41;5;45;freeFlow;1;48.064034018780674, -1.7264146238047668;"{""coordinates"": [[-1.726126314649985, 48.064164498644026], [-1.72668456989374, 48.06391184147083], [-1.726703026181905, 48.0639037481567]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4431;4431;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;30
2025-11-04T17:24:00+01:00;42273_G;30;6;0;unknown;0;48.06394412748526, -1.7263254969705772;"{""coordinates"": [[-1.726614878027585, 48.063813427392994], [-1.726595931114807, 48.063821735838346], [-1.726594954568151, 48.063822170907926], [-1.726036213946588, 48.06407504757256]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4430;4430;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;30
2025-11-04T17:24:00+01:00;42293_D;32;2;57;freeFlow;1;48.067539888705966, -1.7151472293323966;"{""coordinates"": [[-1.715048590131887, 48.06754522221313], [-1.715245868532906, 48.0675345551988]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4433;4433;Réseau de distribution principale;Réseau de distribution;Boulevard Eugène Pottier;35281;;30
2025-11-04T17:24:00+01:00;42293_G;17;3;60;heavy;1;48.0674323072632, -1.7151342812353894;"{""coordinates"": [[-1.715232920231881, 48.06742697376703], [-1.715035642238897, 48.06743764075937]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4432;4432;Réseau de distribution principale;Réseau de distribution;Boulevard Eugène Pottier;35281;;30
2025-11-04T17:24:00+01:00;42307_D;50;15;0;unknown;0;48.06420142504948, -1.7031972220091518;"{""coordinates"": [[-1.702469963148702, 48.06390582733888], [-1.702645093825915, 48.06397896147841], [-1.70276570709849, 48.064029872663504], [-1.702767425154387, 48.064030577888346], [-1.703926151340227, 48.06449294004686]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4435;4435;Réseau de distribution principale;Réseau de distribution;Rue André Léo;35281;;50
2025-11-04T17:24:00+01:00;42307_G;5;142;45;congested;1;48.06410924199699, -1.703280976324315;"{""coordinates"": [[-1.704008513160783, 48.064400197285536], [-1.702850653926798, 48.06393818135231], [-1.702730728717575, 48.063887560640765], [-1.702730399194314, 48.063887422295394], [-1.702555103693771, 48.06381421937413]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4434;4434;Réseau de distribution principale;Réseau de distribution;Rue André Léo;35281;;50
2025-11-04T17:24:00+01:00;42359;30;23;100;heavy;5;48.070338429805105, -1.6972739503206236;"{""coordinates"": [[-1.697017831355462, 48.07115759120185], [-1.697063237692943, 48.07101216509388], [-1.697101299055934, 48.07089514712119], [-1.697231907942108, 48.070476533196086], [-1.69732631601534, 48.07016928778013], [-1.697365877863234, 48.07004265307924], [-1.697427420218378, 48.06984424932522], [-1.69746332969362, 48.069729707928104], [-1.697527781534587, 48.06951855174562]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4437;4437;Réseau d'appui;Réseau structurant;Route départementale 837;35281;Sens unique;90
2025-11-04T17:24:00+01:00;42375;50;1;0;unknown;0;48.08212644367848, -1.7115675839102613;"{""coordinates"": [[-1.711654568844579, 48.08220813202609], [-1.711650605621875, 48.082191887221235], [-1.711644530977191, 48.08217793849494], [-1.711633738473844, 48.08216093743043], [-1.71162340496094, 48.082148800628865], [-1.711610673245166, 48.082137247850866], [-1.711591770988356, 48.08212375838772], [-1.711570133800652, 48.08211217245127], [-1.711552597827014, 48.082105177088756], [-1.711533532732038, 48.082099550118315], [-1.711513658603739, 48.08209515117947], [-1.711493161892426, 48.08209237271742], [-1.711472138884396, 48.0820909143208], [-1.711449702331369, 48.0820911917311]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4436;4436;Réseau d'appui;Réseau structurant;Rond-point;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42378_D;32;1;57;freeFlow;1;48.06754936220154, -1.7149694247525407;"{""coordinates"": [[-1.714890259797629, 48.067553216363535], [-1.714965444878935, 48.067549704403795], [-1.714966306513553, 48.06754966103858], [-1.715048575362304, 48.06754522300855]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4423;4423;Réseau de distribution principale;Réseau de distribution;Boulevard Eugène Pottier;35281;;30
2025-11-04T17:24:00+01:00;42378_G;17;3;60;heavy;1;48.067441734228844, -1.7149573681170702;"{""coordinates"": [[-1.715035657008447, 48.067437639963956], [-1.714953818970915, 48.06744205475055], [-1.714879065037291, 48.06744554657221]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4422;4422;Réseau de distribution principale;Réseau de distribution;Boulevard Eugène Pottier;35281;;30
2025-11-04T17:24:00+01:00;42379;68;39;60;freeFlow;1;48.06443578148615, -1.7174984172371153;"{""coordinates"": [[-1.714677120269416, 48.06716937144163], [-1.714707896352143, 48.067138276275486], [-1.714917361635317, 48.06693042722784], [-1.715077231313701, 48.06677915026028], [-1.715617207593273, 48.066246843785976], [-1.716558233176431, 48.06532536593331], [-1.717179322069042, 48.064730702076304], [-1.718416404875514, 48.06355208218595], [-1.719226193428154, 48.062778750859636], [-1.719436743678592, 48.0625782409929], [-1.719839271508861, 48.06219470677791], [-1.720009034644508, 48.06203306411123], [-1.720335056579823, 48.06171798688602]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4425;4425;Réseau d'appui;Réseau structurant;Route départementale 177;35281;Sens unique;90
2025-11-04T17:24:00+01:00;42383;35;2;60;freeFlow;1;48.082336229003936, -1.7115423691038616;"{""coordinates"": [[-1.71146360062202, 48.08235321440326], [-1.71148870376316, 48.082351844560534], [-1.711521371015709, 48.08234655385839], [-1.711540758290006, 48.08234158505973], [-1.711559106416197, 48.08233514771197], [-1.711581883970822, 48.08232471618], [-1.71159942326395, 48.082314885089545], [-1.711615389564492, 48.082302761202484]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4424;4424;Réseau d'appui;Réseau structurant;Rond-point;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42384;50;1;0;unknown;0;48.08231977725971, -1.711354722618535;"{""coordinates"": [[-1.711270626791486, 48.0822469905128], [-1.711272037532666, 48.0822517040196], [-1.711275267344443, 48.082260197869836], [-1.711279638451588, 48.082269084667594], [-1.711288396052164, 48.08228241699241], [-1.711302404743394, 48.082298264375076], [-1.711319433836723, 48.08231255066372], [-1.711339137057164, 48.08232504765698], [-1.711361626878708, 48.082335484916534], [-1.711379895987452, 48.08234181947946], [-1.711398993162629, 48.08234666300465], [-1.711425469976322, 48.082351117460135], [-1.711444623930221, 48.0823528714682], [-1.71146360062202, 48.08235321440326]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4427;4427;Réseau d'appui;Réseau structurant;Rond-point;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42385;25;3;65;heavy;2;48.08219542322129, -1.7112772888975987;"{""coordinates"": [[-1.71130179609949, 48.08214913952498], [-1.711290497683914, 48.082161589225706], [-1.71128194329184, 48.08217404627159], [-1.711274951443376, 48.08218744488694], [-1.71127038010926, 48.082201313762575], [-1.711267869071099, 48.08221497742167], [-1.711267465683679, 48.082224344713936], [-1.71126805719658, 48.082233694645794], [-1.711269608512674, 48.082242863754196], [-1.711270626791486, 48.0822469905128]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4426;4426;Réseau d'appui;Réseau structurant;Rond-point;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42386;22;3;65;heavy;2;48.08211143504347, -1.7113721525817918;"{""coordinates"": [[-1.711449702331369, 48.0820911917311], [-1.711430023756105, 48.08209277800287], [-1.711409571576269, 48.082096054019836], [-1.711383610738106, 48.082102491680644], [-1.711364432993783, 48.082109106292314], [-1.711347578635299, 48.08211674751859], [-1.711331968966154, 48.08212533973891], [-1.71131761943556, 48.0821353319712], [-1.71130179609949, 48.08214913952498]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4429;4429;Réseau d'appui;Réseau structurant;Rond-point;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42387;38;5;99;freeFlow;4;48.07389407748134, -1.7127887030467428;"{""coordinates"": [[-1.712815907001116, 48.07411994478499], [-1.712824348199307, 48.07410678210655], [-1.712834210770656, 48.07408889519611], [-1.712842249462688, 48.07407103083301], [-1.712848669212964, 48.07405279764124], [-1.712852407425154, 48.07403910878624], [-1.712855178491843, 48.07402492975137], [-1.712857018009107, 48.074011165589674], [-1.712857833786848, 48.07399713073632], [-1.712857507767058, 48.0739785290531], [-1.71285541683441, 48.073959417649405], [-1.712851702592425, 48.07394103784809], [-1.712847878457474, 48.073927343802154], [-1.712842939821073, 48.07391356300874], [-1.712835216947001, 48.0738959730032], [-1.71282847072086, 48.073883025986675], [-1.712820625219999, 48.07387008531276], [-1.712808937326612, 48.073853291422424], [-1.712799195016397, 48.07384095840186], [-1.712787688159929, 48.07382806067683], [-1.712772182262452, 48.07381258311478], [-1.712755566792098, 48.073797985487786], [-1.71274181486811, 48.07378709379676], [-1.712727380555767, 48.07377678337355], [-1.712712083163202, 48.07376672461571], [-1.712696885007217, 48.07375769355238], [-1.712674936998513, 48.07374592244371], [-1.712659384757514, 48.07373835848287], [-1.712643507566169, 48.07373138816102], [-1.712623647799083, 48.07372198870694]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4428;4428;Réseau d'appui;Réseau structurant;Rond-point de la Martinière;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42388;38;3;96;freeFlow;7;48.07428840354793, -1.7123864088580611;"{""coordinates"": [[-1.712200580065022, 48.07427008228915], [-1.712223257487511, 48.07427638179792], [-1.712242807136989, 48.07428102899665], [-1.712262971256858, 48.07428520494337], [-1.712283459526252, 48.07428868996054], [-1.712304043449626, 48.074291588035514], [-1.712324955293805, 48.074293792322635], [-1.712346408781144, 48.07429543462863], [-1.712366999403762, 48.07429630042381], [-1.712395076499051, 48.07429651674251], [-1.712415658208247, 48.074295974465876], [-1.712437673919144, 48.07429498319146], [-1.712464893312999, 48.07429291882889], [-1.71249314926813, 48.07428960175953], [-1.712519619645326, 48.07428537210929], [-1.712546143886259, 48.07427999493761], [-1.712572643910982, 48.07427349867791]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4415;4415;Réseau d'appui;Réseau structurant;Rond-point de la Martinière;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42389;31;5;100;heavy;3;48.07412479878621, -1.7120185676222286;"{""coordinates"": [[-1.711945624496947, 48.073913864973306], [-1.711939320094336, 48.07393246643013], [-1.71193472286847, 48.07395125468914], [-1.711932187081075, 48.07396692348287], [-1.711930999934894, 48.07398169443405], [-1.711930954269262, 48.073999601277905], [-1.711931920926588, 48.07401330980503], [-1.711933994117074, 48.07402745954974], [-1.711938205025902, 48.0740461578144], [-1.711944047152557, 48.07406441702509], [-1.711951315780518, 48.07408190946475], [-1.711957876997708, 48.07409510020132], [-1.711965480426419, 48.074108145469665], [-1.711976949853186, 48.074125199804], [-1.711986724561974, 48.074137933452135], [-1.711997396880082, 48.07415023380123], [-1.712012839069862, 48.074166075417466], [-1.71202533908485, 48.07417755559403], [-1.712038632118497, 48.07418853196837], [-1.712057075608926, 48.07420226986169], [-1.712071482622378, 48.07421197233958], [-1.712086589540916, 48.07422118204205], [-1.712107446736186, 48.07423268351504], [-1.712129824475382, 48.074243579257114], [-1.712153863386559, 48.07425383376345], [-1.712178511771912, 48.0742629585133], [-1.712200580065022, 48.07427008228915]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4414;4414;Réseau d'appui;Réseau structurant;Rond-point de la Martinière;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42390;29;4;100;heavy;4;48.07379791798418, -1.7120504896654245;"{""coordinates"": [[-1.712185137093334, 48.07371592455325], [-1.71216155314229, 48.07372434394513], [-1.71214351347821, 48.07373154833423], [-1.712126491846945, 48.073739152510164], [-1.712104445483222, 48.07375011302533], [-1.712088186583816, 48.07375909073783], [-1.71207241281057, 48.073768757722156], [-1.712052945142156, 48.073781984179696], [-1.712034183077691, 48.07379642972716], [-1.712016098040113, 48.07381228206574], [-1.712000273819179, 48.073828170540146], [-1.711989699815332, 48.07384007977555], [-1.711980001307297, 48.07385237392113], [-1.711971028187752, 48.07386496992371], [-1.711962397844444, 48.073878919746384], [-1.71195319912186, 48.073896334200846], [-1.711945624496947, 48.073913864973306]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4417;4417;Réseau d'appui;Réseau structurant;Rond-point de la Martinière;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42391;42;3;60;freeFlow;1;48.07369581008059, -1.712404633223965;"{""coordinates"": [[-1.712623647799083, 48.07372198870694], [-1.712591404957326, 48.07371251955197], [-1.712572602959531, 48.07370701724132], [-1.712552591697032, 48.07370195110178], [-1.712526643347519, 48.07369637514968], [-1.712499776779598, 48.073691772201606], [-1.712472341144867, 48.07368824057449], [-1.71244476225035, 48.07368584930949], [-1.712417152889965, 48.07368458206579], [-1.712394988713423, 48.073684342217646], [-1.712373671080902, 48.07368465606681], [-1.712352961041119, 48.07368532165429], [-1.712332224428483, 48.07368669749836], [-1.712310255651763, 48.073688788891026], [-1.712290053191374, 48.073691435005706], [-1.712263367287724, 48.07369587800595], [-1.712236386547024, 48.0737015685084], [-1.712210327475386, 48.07370826738775], [-1.712185137093334, 48.07371592455325]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4416;4416;Réseau d'appui;Réseau structurant;Rond-point de la Martinière;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42392;26;4;95;heavy;3;48.07421018518939, -1.712703130517915;"{""coordinates"": [[-1.712572643910982, 48.07427349867791], [-1.71259007033203, 48.07426845590312], [-1.712613601922939, 48.074260712606666], [-1.712637913751503, 48.07425153067571], [-1.712661308687378, 48.07424140774581], [-1.712683616548652, 48.07423042378745], [-1.712704817513859, 48.074218612054054], [-1.712725012734761, 48.074205917034206], [-1.712739303910292, 48.07419598998022], [-1.712752868261994, 48.074185583611694], [-1.712765638721975, 48.07417496470401], [-1.71277794166554, 48.07416362876727], [-1.712793100910097, 48.07414807203124], [-1.712805542233566, 48.07413368737883], [-1.712815907001116, 48.07411994478499]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4419;4419;Réseau d'appui;Réseau structurant;Rond-point de la Martinière;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42399;9;31;74;congested;2;48.06769148836683, -1.7141501462461475;"{""coordinates"": [[-1.713884366030767, 48.067964134567234], [-1.713925609847478, 48.067917840071885], [-1.714188290329582, 48.06765077789617], [-1.71442031161582, 48.06742309908637]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4418;4418;Réseau d'appui;Réseau structurant;Route départementale 177;35281;Sens unique;90
2025-11-04T17:24:00+01:00;42401_D;50;26;0;unknown;0;48.06532149950321, -1.7059905664704713;"{""coordinates"": [[-1.70392597131753, 48.0644928680044], [-1.705108116916229, 48.06496735364248], [-1.706150897913789, 48.06538613022656], [-1.70688413341939, 48.06568258457044], [-1.706884322055157, 48.065682660599016], [-1.707101568689486, 48.06576995193601], [-1.707107688240333, 48.06577217563622], [-1.707142186533452, 48.065783446548416], [-1.707169105100402, 48.06579224107378], [-1.707872527866981, 48.06607478173828], [-1.708055206094577, 48.06614978794887]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4421;4421;Réseau de distribution principale;Réseau de distribution;Rue André Léo;35066;;50
2025-11-04T17:24:00+01:00;42401_G;14;89;38;congested;1;48.065229172990875, -1.7060739858948175;"{""coordinates"": [[-1.708139316365926, 48.06605775186292], [-1.707956303700813, 48.06598260839273], [-1.707955632440305, 48.06598233578971], [-1.707248890693058, 48.06569846216788], [-1.707242781318078, 48.065696242563796], [-1.707218886941126, 48.06568843606372], [-1.707181369878458, 48.06567617891101], [-1.706967205887809, 48.065590126246356], [-1.706233962437822, 48.065293668875626], [-1.706233756207327, 48.065293585772345], [-1.705190846381831, 48.0648747577222], [-1.704008693183273, 48.0644002693279]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4420;4420;Réseau de distribution principale;Réseau de distribution;Rue André Léo;35066;;50
2025-11-04T17:24:00+01:00;42572;18;2;95;heavy;3;48.07432694249727, -1.7125405967203253;"{""coordinates"": [[-1.712513260933423, 48.074382855954596], [-1.71251828419898, 48.074368396227534], [-1.712544119577596, 48.074316796238385], [-1.712572643910982, 48.07427349867791]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4407;4407;Réseau d'appui;Réseau structurant;Avenue Roger Dodin;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42573;33;1;100;heavy;3;48.07432837172341, -1.7122674601286987;"{""coordinates"": [[-1.712200580065022, 48.07427008228915], [-1.712243283195733, 48.074304824800166], [-1.712271289289758, 48.074329265788556], [-1.712296267606375, 48.07435191249612], [-1.712317732525242, 48.07437790132127], [-1.71232798044841, 48.07439279711447]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4406;4406;Réseau d'appui;Réseau structurant;Avenue Roger Dodin;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42580;39;3;60;heavy;1;48.06729631895453, -1.7145487984136718;"{""coordinates"": [[-1.71442031161582, 48.06742309908637], [-1.714469459159371, 48.06737487152465], [-1.714677120269416, 48.06716937144163]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4409;4409;Réseau d'appui;Réseau structurant;Route départementale 177;35281;Sens unique;90
2025-11-04T17:24:00+01:00;42595_D;41;5;45;freeFlow;1;48.06335017697104, -1.7279728557992322;"{""coordinates"": [[-1.727670764005165, 48.063478984013514], [-1.7282749475933, 48.06322136992856]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4408;4408;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;30
2025-11-04T17:24:00+01:00;42595_G;30;6;0;unknown;0;48.06325910838881, -1.7278864378923027;"{""coordinates"": [[-1.728188529369421, 48.06313030157105], [-1.727584346415185, 48.063387915206576]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4411;4411;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;30
2025-11-04T17:24:00+01:00;42603;11;52;60;congested;1;48.087789805728804, -1.7070352231572712;"{""coordinates"": [[-1.706642593169136, 48.088415077610776], [-1.707427853145406, 48.08716453384683]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4410;4410;Réseau d'appui;Réseau structurant;Avenue Roger Dodin;35281;Sens unique;50
2025-11-04T17:24:00+01:00;42663_D;54;4;48;freeFlow;1;48.05997480397713, -1.7343609913676037;"{""coordinates"": [[-1.734092351580343, 48.06023643065125], [-1.734240628123853, 48.06009276003245], [-1.734240847047749, 48.06009254680544], [-1.734400149325385, 48.059936598415625], [-1.734554424488484, 48.05978557018986], [-1.734629568214776, 48.05971311386409]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4413;4413;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;50
2025-11-04T17:24:00+01:00;42663_G;50;5;0;unknown;0;48.059913293447174, -1.7342286910266378;"{""coordinates"": [[-1.734497374209991, 48.05965150335586], [-1.734422067639318, 48.059724116521764], [-1.734421743812226, 48.059724431142264], [-1.734267101915201, 48.05987581799677], [-1.73410811396351, 48.06003145830233], [-1.733959947062789, 48.060175022317146]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4412;4412;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;50
2025-11-04T17:24:00+01:00;42681_D;55;17;48;freeFlow;1;48.06114062993166, -1.7329511225239254;"{""coordinates"": [[-1.731676180004558, 48.061849193372346], [-1.732505912566804, 48.06146567960182], [-1.732506988060256, 48.061465173763324], [-1.732754683984555, 48.06134663899478], [-1.732756590080666, 48.06134569816549], [-1.732888234963117, 48.06127869666142], [-1.732892152642785, 48.0612765698714], [-1.733000383021379, 48.06121395364936], [-1.733003536305204, 48.061212029321894], [-1.733109551574697, 48.06114380375297], [-1.733112769578618, 48.06114161132048], [-1.733211692969185, 48.06107025630561], [-1.733214834678382, 48.061067851023466], [-1.733303486477346, 48.06099577925412], [-1.733306586377218, 48.060993090963976], [-1.733400661266676, 48.06090597125404], [-1.733401528036645, 48.06090515264879], [-1.73351406433856, 48.060796746271244], [-1.733514189083378, 48.060796625759735], [-1.734092351641539, 48.06023643058563]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4399;4399;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;70
2025-11-04T17:24:00+01:00;42681_G;70;13;0;unknown;0;48.06106406764733, -1.7328382547347045;"{""coordinates"": [[-1.733959947001593, 48.06017502238273], [-1.733381845941026, 48.060735156579796], [-1.733269799701729, 48.06084309062572], [-1.733177650567259, 48.060928426766615], [-1.733092129505512, 48.06099795317973], [-1.732996392491309, 48.06106700969588], [-1.732893571477453, 48.06113317953161], [-1.732788864960444, 48.06119375696914], [-1.732660171423579, 48.061259256297745], [-1.732413973744885, 48.06137707398502], [-1.73158478275642, 48.06176033712538]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4398;4398;Réseau de distribution principale;Réseau de distribution;Rue Jules Vallès;35281;;70
2025-11-04T17:24:00+01:00;42684_D;57;1;60;freeFlow;1;48.067336571372664, -1.7143703984573144;"{""coordinates"": [[-1.714464503953777, 48.067377989359215], [-1.714276292960852, 48.06729515338611]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4403;4403;Réseau de distribution principale;Réseau de distribution;Boulevard Eugène Pottier;35281;;30
2025-11-04T17:24:00+01:00;42684_G;30;2;0;unknown;0;48.067426790738025, -1.7142820136107926;"{""coordinates"": [[-1.714187908020874, 48.06738537267989], [-1.714376119200711, 48.06746820879616]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4402;4402;Réseau de distribution principale;Réseau de distribution;Boulevard Eugène Pottier;35281;;30
2025-11-04T17:24:00+01:00;42685;50;53;100;heavy;3;48.07037147917743, -1.712828535786752;"{""coordinates"": [[-1.714232100529438, 48.06734026304169], [-1.71416157067926, 48.06741016280676], [-1.713967255568476, 48.067611633212856], [-1.713815881159387, 48.067784182788756], [-1.713662600209389, 48.067963601094704], [-1.713479043448965, 48.068185844753906], [-1.713320326879695, 48.06840282651133], [-1.713181485033936, 48.06861559723858], [-1.713051290795513, 48.06883989498237], [-1.712939245317978, 48.069054960472194], [-1.712797745375344, 48.06937731873283], [-1.712710565716148, 48.069615126941876], [-1.71265595479094, 48.06980746825604], [-1.712571806452788, 48.07023100973823], [-1.712555737509197, 48.0703462391999], [-1.712534904149114, 48.070520221607566], [-1.712482515032026, 48.07119451501464], [-1.712452165213107, 48.07176351739333], [-1.712442838990602, 48.071938725397075], [-1.712418516127102, 48.072448922949455], [-1.712394662711384, 48.07279785451196], [-1.712374469640678, 48.073006605798604], [-1.712350674260383, 48.07316203948139], [-1.71232685322363, 48.0732894678219], [-1.712294510631264, 48.073420640121], [-1.712265696359113, 48.07352111569008], [-1.712242855619171, 48.07358994540778], [-1.712216643262047, 48.07364957884161], [-1.712185137093334, 48.07371592455325]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.4405;4405;Réseau d'appui;Réseau structurant;Route départementale 177;35281;Sens unique;90
