datetime;averageVehicleSpeed;travelTime;trafficStatus;Geo Point;vitesse_maxi;denomination;hierarchie_dv
2025-11-04 17:24:00+01:00;31;2;heavy;48.129174216000315, -1.6637389766761792;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;30;18;heavy;48.129808625452604, -1.6631405388406626;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;31;17;heavy;48.1298517286064, -1.6632883508927252;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;18;9;heavy;48.13069298678209, -1.662611240918547;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;34;5;heavy;48.13073150822242, -1.6627618796049775;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;10;49;congested;48.131467759010015, -1.6621397916672584;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;15;33;congested;48.131510843686236, -1.6622876151282693;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;4;33;congested;48.13217515296861, -1.6616741889884232;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;12;12;congested;48.13222004990487, -1.6618208060521504;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;9;9;congested;48.1328477157309, -1.6613458005467516;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;9;45;congested;48.1333558513383, -1.6608595980977714;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;50;5;unknown;48.13402136687301, -1.6601938947029242;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;2;150;congested;48.13469838450203, -1.6597033934023158;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;14;24;congested;48.13472850890987, -1.6598582223900307;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;5;144;congested;48.13742881637264, -1.65868144587855;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;14;57;congested;48.13744994968556, -1.6588397660406655;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;8;16;congested;48.1291828543632, -1.6881959192815368;50;Rue de Saint-Malo;Réseau de distribution
2025-11-04 17:24:00+01:00;33;13;heavy;48.11274871005772, -1.6404461635084149;50;Avenue des Préales;Réseau de distribution
2025-11-04 17:24:00+01:00;37;11;freeFlow;48.11282159980805, -1.640420767405137;50;Avenue des Préales;Réseau de distribution
2025-11-04 17:24:00+01:00;35;1;freeFlow;48.11279396307657, -1.641454870866455;30;Avenue François Château;Réseau de distribution
2025-11-04 17:24:00+01:00;23;66;heavy;48.11058462567435, -1.6504868016477945;50;Avenue François Château;Réseau de distribution
2025-11-04 17:24:00+01:00;42;1;freeFlow;48.11412402130398, -1.6340698631836752;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;50;4;unknown;48.114173712085616, -1.6343829163802943;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;50;3;unknown;48.11416247373524, -1.636533154919751;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;16;48;heavy;48.113958717618566, -1.6382666802398602;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;50;6;unknown;48.11392923306332, -1.6402148506049203;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;24;6;heavy;48.11397319395063, -1.6365666229624767;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;24;3;heavy;48.11403351560061, -1.6347540709685744;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;30;3;unknown;48.11396125267113, -1.6409262718975526;30;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;30;1;unknown;48.113936239290865, -1.6407988542351593;30;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;18;30;heavy;48.11103110538127, -1.655745455711482;50;Boulevard de Strasbourg;Réseau de distribution
2025-11-04 17:24:00+01:00;10;76;congested;48.1119425208538, -1.6447966125190747;50;Avenue François Château;Réseau de distribution
2025-11-04 17:24:00+01:00;24;30;heavy;48.11211947499902, -1.6448676953004278;50;Avenue François Château;Réseau de distribution
2025-11-04 17:24:00+01:00;26;37;heavy;48.1129692538479, -1.647137936014376;50;Rue du Moulin de Joué;Réseau de distribution
2025-11-04 17:24:00+01:00;10;102;congested;48.11292212365717, -1.6472833652447978;50;Rue du Moulin de Joué;Réseau de distribution
2025-11-04 17:24:00+01:00;14;5;heavy;48.111546253304795, -1.6463287396415127;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;13;4;heavy;48.1115834445809, -1.646168968463261;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;11;4;heavy;48.111676781750546, -1.6460945819182862;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;11;2;heavy;48.11176858836323, -1.6461184946026273;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;16;5;heavy;48.11183892570059, -1.6462747873762278;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;16;4;heavy;48.11178509938392, -1.6464920137708574;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;16;2;heavy;48.11166178633919, -1.6465414129110614;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;16;3;heavy;48.11158670662047, -1.6464765090781246;30;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;28;4;heavy;48.04482044380472, -1.6082002366512742;70;Rond-point du Pâtis Fraux;Réseau de transit
2025-11-04 17:24:00+01:00;21;84;congested;48.04712033951165, -1.6083643338055675;70;Route départementale 173;Réseau de transit
2025-11-04 17:24:00+01:00;36;3;heavy;48.04497725038376, -1.6079067330157182;70;Rond-point du Pâtis Fraux;Réseau de transit
2025-11-04 17:24:00+01:00;53;32;freeFlow;48.047112960843855, -1.6082014660042576;70;Route départementale 173;Réseau de transit
2025-11-04 17:24:00+01:00;9;70;congested;48.073389907159665, -1.711369073382377;50;Rue André Léo;Réseau de distribution
2025-11-04 17:24:00+01:00;42;14;freeFlow;48.07329804369744, -1.711482733862502;50;Rue André Léo;Réseau de distribution
2025-11-04 17:24:00+01:00;36;4;freeFlow;48.122460675923186, -1.6380728936049382;50;Avenue des Buttes de Coësmes;Réseau de distribution
2025-11-04 17:24:00+01:00;6;27;congested;48.122562625114696, -1.6381258081450407;50;Avenue des Buttes de Coësmes;Réseau de distribution
2025-11-04 17:24:00+01:00;19;13;heavy;48.122608418044294, -1.651226360998543;30;Boulevard de Vitré;Réseau de distribution
2025-11-04 17:24:00+01:00;30;8;unknown;48.12259287389171, -1.651385887908359;30;Boulevard de Vitré;Réseau de distribution
2025-11-04 17:24:00+01:00;13;3;congested;48.122090015090876, -1.6511367467797546;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;9;5;congested;48.12214476468672, -1.6510238439666811;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;12;5;congested;48.12226839444693, -1.6510408136221735;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;50;1;unknown;48.12226525602787, -1.6512918994524224;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;50;1;unknown;48.12218470181479, -1.6513261484769526;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;21;2;heavy;48.12211233686099, -1.6512595801784737;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;34;8;heavy;48.09136686387701, -1.6654466998797322;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;31;27;heavy;48.09140841629812, -1.6633538007050173;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;80;4;unknown;48.079188236581786, -1.6314536456746325;80;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;7;48;congested;48.079226639520314, -1.6316041688234917;80;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;27;1;heavy;48.08554380175333, -1.6744363459330807;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;54;2;freeFlow;48.085387385679226, -1.674437994460337;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;19;22;heavy;48.08411543309394, -1.6965184171882761;50;Rue de Nantes;Réseau de distribution
2025-11-04 17:24:00+01:00;29;15;heavy;48.08407240978261, -1.6963706892351342;50;Rue de Nantes;Réseau de distribution
2025-11-04 17:24:00+01:00;15;9;congested;48.082648092513246, -1.6749746327681967;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;93;11;freeFlow;48.12428101115138, -1.7112811051295187;50;Avenue Charles et Raymonde Tillon;Réseau de distribution
2025-11-04 17:24:00+01:00;12;10;congested;48.08438697650881, -1.6611096059686816;50;Avenue des Pays-Bas;Réseau de distribution
2025-11-04 17:24:00+01:00;56;4;freeFlow;48.091386291443534, -1.6529284801559518;30;Boulevard Léon Grimault;Réseau de distribution
2025-11-04 17:24:00+01:00;50;3;unknown;48.11416079486193, -1.6359849152466819;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;50;6;unknown;48.11416053395133, -1.6352457024713247;50;Avenue Général Leclerc;Réseau de distribution
2025-11-04 17:24:00+01:00;15;60;congested;48.04341463345303, -1.6973072104713394;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;37;23;heavy;48.04350534568853, -1.697220183093829;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;11;28;congested;48.10788283001744, -1.714768620455998;50;Rue de Lorient;Réseau de distribution
2025-11-04 17:24:00+01:00;15;116;congested;48.12502791571099, -1.6282213833775592;50;Rue du Clos Courtel;Réseau de distribution
2025-11-04 17:24:00+01:00;34;50;heavy;48.1250082480499, -1.6283834752844388;50;Rue du Clos Courtel;Réseau de distribution
2025-11-04 17:24:00+01:00;70;18;freeFlow;48.0543242805308, -1.7315470890970488;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;56;23;freeFlow;48.05442969150695, -1.7315121863680858;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;19;24;heavy;48.08582400656428, -1.6270261975699274;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;50;9;unknown;48.085788426309065, -1.6268741160467137;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;15;16;congested;48.08473576570067, -1.6435235370996162;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;29;2;heavy;48.06215022436908, -1.7550784155482968;50;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;35;1;freeFlow;48.0620276298323, -1.755098006573538;50;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;34;3;freeFlow;48.11408300628311, -1.6253325793051656;30;Rue de Rennes;Réseau de distribution
2025-11-04 17:24:00+01:00;29;2;heavy;48.062149956810146, -1.7552399015794151;50;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;35;59;freeFlow;48.08441323811293, -1.7093689560862213;50;Avenue Roger Dodin;Réseau structurant
2025-11-04 17:24:00+01:00;33;63;heavy;48.084423902221545, -1.7092250147671078;50;Avenue Roger Dodin;Réseau structurant
2025-11-04 17:24:00+01:00;91;52;freeFlow;48.0559111767335, -1.6118675858439964;90;Route départementale 173;Réseau de transit
2025-11-04 17:24:00+01:00;35;1;freeFlow;48.06203878927909, -1.7552445858992591;50;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;57;16;freeFlow;48.044510932387645, -1.661572286087751;70;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;22;42;heavy;48.04461731249601, -1.661599478656452;70;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;15;7;heavy;48.135465306608424, -1.6261493048679447;30;Route de Fougères;Réseau de distribution
2025-11-04 17:24:00+01:00;39;2;freeFlow;48.13554985122446, -1.626249531689658;30;Route de Fougères;Réseau de distribution
2025-11-04 17:24:00+01:00;62;1;freeFlow;48.1373582271813, -1.625806947577566;70;Route départementale 175;Réseau structurant
2025-11-04 17:24:00+01:00;6;41;congested;48.08307302414941, -1.675064622859603;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;51;19;freeFlow;48.081836751012965, -1.6962858733366688;70;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;6;202;congested;48.09072523890178, -1.788479478127821;80;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;45;25;heavy;48.09062308044371, -1.7884275013774396;80;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;24;17;heavy;48.11255153481879, -1.6211826126304327;50;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;71;6;freeFlow;48.11252794977798, -1.6210253446852727;50;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;30;16;unknown;48.11857932125105, -1.7448016445596972;30;Avenue des Champs Bleus;Réseau structurant
2025-11-04 17:24:00+01:00;82;6;freeFlow;48.11868622162469, -1.7447793894849875;30;Avenue des Champs Bleus;Réseau structurant
2025-11-04 17:24:00+01:00;30;1;heavy;48.091085676410835, -1.7864363112784674;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;19;2;heavy;48.091187453105384, -1.7864899316259595;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;40;19;freeFlow;48.09151129604556, -1.7845698561600298;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;39;19;freeFlow;48.09161334466794, -1.7846223144019295;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;18;143;congested;48.061732946463, -1.7601023826310689;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;60;44;freeFlow;48.06184036752845, -1.7601196934235959;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;7;11;congested;48.12505106449338, -1.6516570333404168;30;Boulevard de Vitré;Réseau de distribution
2025-11-04 17:24:00+01:00;30;3;unknown;48.125038353229655, -1.6518171179874832;30;Boulevard de Vitré;Réseau de distribution
2025-11-04 17:24:00+01:00;19;7;heavy;48.124788710930964, -1.651596524750657;30;Boulevard de Vitré;Réseau de distribution
2025-11-04 17:24:00+01:00;30;5;unknown;48.12476860892795, -1.6517549108083815;30;Boulevard de Vitré;Réseau de distribution
2025-11-04 17:24:00+01:00;50;1;unknown;48.122308785242986, -1.6511778054114097;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;20;3;heavy;48.09865439093284, -1.7580449529046946;50;l'Orme;Réseau structurant
2025-11-04 17:24:00+01:00;50;1;unknown;48.09864173640953, -1.758184352975074;50;l'Orme;Réseau structurant
2025-11-04 17:24:00+01:00;113;101;freeFlow;48.09043578122166, -1.7744148530331456;110;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;50;0;unknown;48.098504601312094, -1.7580232466610792;50;l'Orme;Réseau structurant
2025-11-04 17:24:00+01:00;61;3;freeFlow;48.06137486610774, -1.7652242556504198;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;43;4;heavy;48.06126805390348, -1.7652011323466472;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;24;5;heavy;48.111976091138175, -1.6214246925483762;50;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;71;2;freeFlow;48.111944950500586, -1.6212703808811155;50;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;18;2;heavy;48.13616396619351, -1.624109892508109;30;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;27;1;freeFlow;48.13610069737362, -1.6242405240644098;30;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;21;8;heavy;48.11771607813583, -1.6734279735583846;50;Rue Jean Guéhenno;Réseau de distribution
2025-11-04 17:24:00+01:00;27;7;unknown;48.11777518986419, -1.6735628429041314;50;Rue Jean Guéhenno;Réseau de distribution
2025-11-04 17:24:00+01:00;26;8;heavy;48.111814866623334, -1.702099115473549;50;Rue Louis Guilloux;Réseau de distribution
2025-11-04 17:24:00+01:00;26;5;heavy;48.12712665882084, -1.620670349950223;50;Rond-point de Bouriande;Réseau structurant
2025-11-04 17:24:00+01:00;7;41;congested;48.13548104984568, -1.6593779312796102;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;3;113;congested;48.13550868632065, -1.659533794894339;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;15;3;congested;48.08836792187192, -1.674962357811322;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;37;57;heavy;48.11466217112456, -1.7191891602478362;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;19;26;congested;48.110935912196396, -1.7181515969676497;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;8;320;congested;48.13003901127151, -1.6683833000909067;50;Boulevard d'Armorique;Réseau de distribution
2025-11-04 17:24:00+01:00;19;9;heavy;48.107308465454835, -1.717364090656842;50;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;95;3;freeFlow;48.09031849527958, -1.6297642350197772;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;24;15;congested;48.10488752650471, -1.7167397727630898;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;20;31;congested;48.1071618746385, -1.7174816830456758;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;18;22;heavy;48.10585223791525, -1.7172866023861886;50;Porte de Lorient;Route nationale
2025-11-04 17:24:00+01:00;30;9;unknown;48.10173994161054, -1.6947006078240614;30;Rue Claude Bernard;Réseau de distribution
2025-11-04 17:24:00+01:00;37;4;freeFlow;48.15047513353616, -1.6554761383117687;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;20;9;heavy;48.15053487222364, -1.655610487477661;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;23;5;freeFlow;48.15021802659948, -1.6557798814224909;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;20;4;heavy;48.15028621037413, -1.6559049058488153;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;17;12;heavy;48.14955632981818, -1.656352955293693;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;22;10;freeFlow;48.149578843026774, -1.6565102844207666;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;22;6;heavy;48.119288127794604, -1.6485996572791772;50;Avenue Professeur Charles Foulon;Réseau de distribution
2025-11-04 17:24:00+01:00;50;3;unknown;48.11939086566022, -1.6486490493508161;50;Avenue Professeur Charles Foulon;Réseau de distribution
2025-11-04 17:24:00+01:00;97;0;freeFlow;48.107419911505204, -1.7167490557506084;50;Porte de Lorient;Route nationale
2025-11-04 17:24:00+01:00;31;2;heavy;48.10762205831009, -1.7163518675926972;50;Porte de Lorient;Route nationale
2025-11-04 17:24:00+01:00;34;14;heavy;48.120606552086336, -1.644206809843344;50;Avenue Professeur Charles Foulon;Réseau de distribution
2025-11-04 17:24:00+01:00;50;9;unknown;48.120704768955925, -1.6442736391942856;50;Avenue Professeur Charles Foulon;Réseau de distribution
2025-11-04 17:24:00+01:00;30;5;unknown;48.12779670767716, -1.657836919243996;30;Avenue de Rochester;Réseau de distribution
2025-11-04 17:24:00+01:00;30;5;unknown;48.12790393700801, -1.6578185843780076;30;Avenue de Rochester;Réseau de distribution
2025-11-04 17:24:00+01:00;50;3;freeFlow;48.10702835515419, -1.727282275173162;50;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;41;19;freeFlow;48.066076933849516, -1.7234169937992472;30;Rue Jules Vallès;Réseau de distribution
2025-11-04 17:24:00+01:00;30;26;unknown;48.06600931800685, -1.7232914855772947;30;Rue Jules Vallès;Réseau de distribution
2025-11-04 17:24:00+01:00;45;2;freeFlow;48.132477977005195, -1.6913993787981934;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;13;11;unknown;48.11911699918758, -1.7555275794469536;30;Rue de Rennes;Réseau structurant
2025-11-04 17:24:00+01:00;30;5;unknown;48.11921929431313, -1.7555789800899744;30;Rue de Rennes;Réseau structurant
2025-11-04 17:24:00+01:00;29;5;heavy;48.14240532653342, -1.6537655044232586;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;74;2;freeFlow;48.11914515940942, -1.718574206739801;70;Rue de Saint-Brieuc;Réseau de distribution
2025-11-04 17:24:00+01:00;5;39;congested;48.13470241515813, -1.6224427895397333;30;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;25;6;freeFlow;48.1346357274979, -1.6225695687785502;30;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;25;2;freeFlow;48.12898127874, -1.6211754107429694;30;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;26;2;freeFlow;48.128986898036786, -1.621336410954;30;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;9;53;congested;48.1341721051703, -1.6286741189682912;30;Route de Fougères;Réseau de distribution
2025-11-04 17:24:00+01:00;36;13;freeFlow;48.13425815645995, -1.628771439577926;30;Route de Fougères;Réseau de distribution
2025-11-04 17:24:00+01:00;5;74;congested;48.09026061009673, -1.7065741771885101;70;Porte de Saint-Nazaire;Réseau structurant
2025-11-04 17:24:00+01:00;50;2;unknown;48.08296554048416, -1.6970877859142428;50;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;48;3;heavy;48.08285150010271, -1.6972616968907817;90;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;27;6;heavy;48.08314832120196, -1.696832891480192;50;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;36;3;freeFlow;48.083325635692, -1.6971353123284252;50;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;46;2;freeFlow;48.0831048283014, -1.697310240495808;50;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;20;5;heavy;48.1270613981614, -1.665006803915344;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;14;9;congested;48.12710378930667, -1.6651550615058697;50;Avenue Général George S. Patton;Réseau de distribution
2025-11-04 17:24:00+01:00;84;28;freeFlow;48.054919618029245, -1.7371284377526994;110;Route départementale 177;Réseau structurant
2025-11-04 17:24:00+01:00;82;8;freeFlow;48.056491544826144, -1.7290439980343608;110;Route départementale 177;Réseau structurant
2025-11-04 17:24:00+01:00;101;14;freeFlow;48.05618758022822, -1.730287661719035;110;Route départementale 177;Réseau structurant
2025-11-04 17:24:00+01:00;102;29;freeFlow;48.05452702113992, -1.7378210489909482;110;Route départementale 177;Réseau structurant
2025-11-04 17:24:00+01:00;38;18;freeFlow;48.09207919443528, -1.7821041235706552;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;42;16;freeFlow;48.09218097291994, -1.7821577735223455;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;13;38;congested;48.124361982890846, -1.6676190763692311;50;Rue d'Antrain;Réseau de distribution
2025-11-04 17:24:00+01:00;19;26;heavy;48.12442349776797, -1.667751627247113;50;Rue d'Antrain;Réseau de distribution
2025-11-04 17:24:00+01:00;29;4;heavy;48.090778575757724, -1.6742449304935763;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;30;4;heavy;48.09051458232919, -1.6742548409762597;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;33;6;heavy;48.09013603773114, -1.6742690511672076;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;29;47;heavy;48.09305204336871, -1.7778860888882833;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;27;50;heavy;48.093154191372356, -1.7779381141859214;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;32;1;heavy;48.09236434143717, -1.7808630297206576;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;31;2;heavy;48.092466026668404, -1.780917036493621;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;73;0;freeFlow;48.09851099699893, -1.7579049513951046;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;86;7;freeFlow;48.05459923872089, -1.7348009892278138;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;24;24;congested;48.054704626503515, -1.7348312333462566;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;22;3;congested;48.05451754514913, -1.7359339830710268;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;76;2;freeFlow;48.05414037015076, -1.7364844936643236;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;74;3;freeFlow;48.054166707162835, -1.735982944142742;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;38;3;heavy;48.05458640983103, -1.736241662222223;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;45;2;heavy;48.05448750387578, -1.7365303316610088;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;101;0;freeFlow;48.0543394465528, -1.7366161522094827;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;50;17;unknown;48.05879634499245, -1.7353969658059072;50;Rue de la Haie Gautrais;Réseau de distribution
2025-11-04 17:24:00+01:00;55;15;freeFlow;48.05885768759893, -1.7355294601590463;50;Rue de la Haie Gautrais;Réseau de distribution
2025-11-04 17:24:00+01:00;50;20;unknown;48.05694963506361, -1.7373650805315728;50;Rue de la Haie Gautrais;Réseau de distribution
2025-11-04 17:24:00+01:00;36;27;freeFlow;48.05701189418748, -1.7374965897426105;50;Rue de la Haie Gautrais;Réseau de distribution
2025-11-04 17:24:00+01:00;37;18;heavy;48.055057853315034, -1.7373925655061484;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;101;7;freeFlow;48.05499607832978, -1.7374940165423403;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;40;2;freeFlow;48.055480012299924, -1.7387951149570715;50;Rond-point de Ker Lann;Réseau de transit
2025-11-04 17:24:00+01:00;47;1;freeFlow;48.055485670678756, -1.7385352188727368;50;Rond-point de Ker Lann;Réseau de transit
2025-11-04 17:24:00+01:00;101;0;freeFlow;48.05557086735655, -1.738366643736093;50;Rond-point de Ker Lann;Réseau de transit
2025-11-04 17:24:00+01:00;31;3;heavy;48.05571960930093, -1.7382850579982265;50;Rond-point de Ker Lann;Réseau de transit
2025-11-04 17:24:00+01:00;37;2;freeFlow;48.05590605875994, -1.7383769875876378;50;Rond-point de Ker Lann;Réseau de transit
2025-11-04 17:24:00+01:00;42;4;freeFlow;48.05598479254374, -1.7387603024242149;50;Rond-point de Ker Lann;Réseau de transit
2025-11-04 17:24:00+01:00;39;4;freeFlow;48.05570145631592, -1.7390522943077125;50;Rond-point de Ker Lann;Réseau de transit
2025-11-04 17:24:00+01:00;50;99;heavy;48.059250081541954, -1.7469255669929744;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;47;107;heavy;48.0591504968448, -1.7469900729552206;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;36;5;freeFlow;48.08980040392045, -1.644716311110122;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;25;2;freeFlow;48.13096060081357, -1.6211244379677974;30;Boulevard des Alliés;Réseau structurant
2025-11-04 17:24:00+01:00;17;4;heavy;48.13096244093504, -1.6212856395903619;30;Boulevard des Alliés;Réseau structurant
